"U:0","U:1","U:2","magVorticity","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","y","yPlus","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10466e+00,2.00793e-02,-3.28484e-05,2.02235e-03,-6.29650e-05,9.61357e-06,1.46095e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.91749e+00,0.00000e+00,4.86999e-02,1,1.27600e+01,2.00000e+00,2.76000e+00,3.39728e-20
1.10404e+00,2.00811e-02,-3.20248e-05,2.22359e-03,-3.31020e-05,-4.71163e-06,1.74700e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.93405e+00,0.00000e+00,5.29530e-02,1,1.27800e+01,2.00000e+00,2.78000e+00,3.40287e-20
1.10343e+00,2.01010e-02,-3.10002e-05,2.46703e-03,-3.64267e-07,-2.15272e-05,2.03476e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.95047e+00,0.00000e+00,5.29530e-02,1,1.28000e+01,2.00000e+00,2.80000e+00,3.40846e-20
1.10284e+00,2.01399e-02,-3.00613e-05,2.69513e-03,3.09471e-05,-3.75342e-05,2.29431e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.96669e+00,0.00000e+00,5.29530e-02,1,1.28200e+01,2.00000e+00,2.82000e+00,3.41405e-20
1.10225e+00,2.01788e-02,-2.91225e-05,2.92323e-03,6.22585e-05,-5.35411e-05,2.55386e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.98291e+00,0.00000e+00,5.29530e-02,1,1.28400e+01,2.00000e+00,2.84000e+00,3.41964e-20
1.10166e+00,2.02176e-02,-2.81836e-05,3.15133e-03,9.35699e-05,-6.95480e-05,2.81340e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.99913e+00,0.00000e+00,5.29530e-02,1,1.28600e+01,2.00000e+00,2.86000e+00,3.42523e-20
1.10106e+00,2.02565e-02,-2.72447e-05,3.37944e-03,1.24882e-04,-8.55552e-05,3.07295e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.01536e+00,0.00000e+00,5.29530e-02,1,1.28800e+01,2.00000e+00,2.88000e+00,3.43082e-20
1.10047e+00,2.02864e-02,-2.60286e-05,3.61070e-03,1.54755e-04,-1.01057e-04,3.33179e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.03167e+00,0.00000e+00,5.60201e-02,1,1.29000e+01,2.00000e+00,2.90000e+00,3.43641e-20
1.09987e+00,2.02973e-02,-2.42243e-05,3.84869e-03,1.81575e-04,-1.15488e-04,3.58914e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.04819e+00,0.00000e+00,5.60201e-02,1,1.29200e+01,2.00000e+00,2.92000e+00,3.44200e-20
1.09926e+00,2.03081e-02,-2.24199e-05,4.08667e-03,2.08396e-04,-1.29918e-04,3.84648e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.06470e+00,0.00000e+00,5.60201e-02,1,1.29400e+01,2.00000e+00,2.94000e+00,3.44759e-20
1.09866e+00,2.03190e-02,-2.06155e-05,4.32466e-03,2.35217e-04,-1.44349e-04,4.10383e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.08122e+00,0.00000e+00,5.60201e-02,1,1.29600e+01,2.00000e+00,2.96000e+00,3.45318e-20
1.09806e+00,2.03299e-02,-1.88112e-05,4.56265e-03,2.62037e-04,-1.58779e-04,4.36117e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.09773e+00,0.00000e+00,5.60201e-02,1,1.29800e+01,2.00000e+00,2.98000e+00,3.45877e-20
1.09746e+00,2.03407e-02,-1.70068e-05,4.80063e-03,2.88858e-04,-1.73210e-04,4.61852e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.11425e+00,0.00000e+00,5.60201e-02,1,1.30000e+01,2.00000e+00,3.00000e+00,3.46436e-20
1.09685e+00,2.03409e-02,-1.51197e-05,5.02119e-03,3.12168e-04,-1.85848e-04,4.84825e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.13108e+00,0.00000e+00,5.97823e-02,1,1.30200e+01,2.00000e+00,3.02000e+00,3.46996e-20
1.09627e+00,2.03632e-02,-1.31983e-05,5.17593e-03,3.19610e-04,-1.90293e-04,4.96000e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.14864e+00,0.00000e+00,5.97823e-02,1,1.30400e+01,2.00000e+00,3.04000e+00,3.47555e-20
1.09568e+00,2.03856e-02,-1.12769e-05,5.33067e-03,3.27051e-04,-1.94739e-04,5.07174e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.16620e+00,0.00000e+00,5.97823e-02,1,1.30600e+01,2.00000e+00,3.06000e+00,3.48114e-20
1.09509e+00,2.04079e-02,-9.35542e-06,5.48541e-03,3.34493e-04,-1.99185e-04,5.18348e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.18376e+00,0.00000e+00,5.97823e-02,1,1.30800e+01,2.00000e+00,3.08000e+00,3.48673e-20
1.09451e+00,2.04302e-02,-7.43398e-06,5.64015e-03,3.41935e-04,-2.03630e-04,5.29523e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.20132e+00,0.00000e+00,5.97823e-02,1,1.31000e+01,2.00000e+00,3.10000e+00,3.49232e-20
1.09392e+00,2.04526e-02,-5.51254e-06,5.79489e-03,3.49377e-04,-2.08076e-04,5.40697e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.21888e+00,0.00000e+00,5.97823e-02,1,1.31200e+01,2.00000e+00,3.12000e+00,3.49791e-20
1.09329e+00,2.04377e-02,-3.96955e-06,5.90037e-03,3.49608e-04,-2.09214e-04,5.45192e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.23777e+00,0.00000e+00,6.25292e-02,1,1.31400e+01,2.00000e+00,3.14000e+00,3.50350e-20
1.09245e+00,2.02708e-02,-4.87239e-06,5.73884e-03,3.04477e-04,-1.89668e-04,5.12203e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.26317e+00,0.00000e+00,6.25292e-02,1,1.31600e+01,2.00000e+00,3.16000e+00,3.50909e-20
1.09162e+00,2.01070e-02,-5.75230e-06,5.57944e-03,2.59698e-04,-1.70263e-04,4.79617e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.28841e+00,0.00000e+00,6.25292e-02,1,1.31800e+01,2.00000e+00,3.18000e+00,3.51468e-20
1.09078e+00,1.99431e-02,-6.63221e-06,5.42004e-03,2.14918e-04,-1.50858e-04,4.47032e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.31365e+00,0.00000e+00,6.25292e-02,1,1.32000e+01,2.00000e+00,3.20000e+00,3.52027e-20
1.08995e+00,1.97793e-02,-7.51213e-06,5.26065e-03,1.70138e-04,-1.31453e-04,4.14446e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.33888e+00,0.00000e+00,6.25292e-02,1,1.32200e+01,2.00000e+00,3.22000e+00,3.52586e-20
1.08911e+00,1.96154e-02,-8.39204e-06,5.10125e-03,1.25359e-04,-1.12048e-04,3.81861e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.36412e+00,0.00000e+00,6.25292e-02,1,1.32400e+01,2.00000e+00,3.24000e+00,3.53145e-20
1.08833e+00,1.94585e-02,-9.22527e-06,4.94767e-03,8.31727e-05,-9.37019e-05,3.50970e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.38808e+00,0.00000e+00,6.69368e-02,1,1.32600e+01,2.00000e+00,3.26000e+00,3.53704e-20
1.08805e+00,1.93432e-02,-1.28108e-05,4.82704e-03,9.40654e-05,-1.01286e-04,3.36179e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.39855e+00,0.00000e+00,6.69368e-02,1,1.32800e+01,2.00000e+00,3.28000e+00,3.54263e-20
1.08776e+00,1.92257e-02,-1.65448e-05,4.70439e-03,1.05739e-04,-1.09376e-04,3.21083e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.40920e+00,0.00000e+00,6.69368e-02,1,1.33000e+01,2.00000e+00,3.30000e+00,3.54822e-20
1.08748e+00,1.91083e-02,-2.02789e-05,4.58174e-03,1.17413e-04,-1.17466e-04,3.05986e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.41985e+00,0.00000e+00,6.69368e-02,1,1.33200e+01,2.00000e+00,3.32000e+00,3.55381e-20
1.08719e+00,1.89908e-02,-2.40130e-05,4.45908e-03,1.29088e-04,-1.25556e-04,2.90890e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.43050e+00,0.00000e+00,6.69368e-02,1,1.33400e+01,2.00000e+00,3.34000e+00,3.55940e-20
1.08691e+00,1.88733e-02,-2.77471e-05,4.33643e-03,1.40762e-04,-1.33646e-04,2.75793e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.44115e+00,0.00000e+00,6.69368e-02,1,1.33600e+01,2.00000e+00,3.36000e+00,3.56499e-20
1.08664e+00,1.87738e-02,-3.03670e-05,4.22054e-03,1.45615e-04,-1.37432e-04,2.62168e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.45111e+00,0.00000e+00,6.69368e-02,1,1.33800e+01,2.00000e+00,3.38000e+00,3.57058e-20
1.08647e+00,1.87625e-02,-2.75120e-05,4.13789e-03,1.16956e-04,-1.20068e-04,2.55771e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.45763e+00,0.00000e+00,6.69368e-02,1,1.34000e+01,2.00000e+00,3.40000e+00,3.57617e-20
1.08630e+00,1.87512e-02,-2.46570e-05,4.05524e-03,8.82967e-05,-1.02704e-04,2.49374e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.46415e+00,0.00000e+00,6.69368e-02,1,1.34200e+01,2.00000e+00,3.42000e+00,3.58176e-20
1.08613e+00,1.87399e-02,-2.18020e-05,3.97259e-03,5.96375e-05,-8.53394e-05,2.42977e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.47067e+00,0.00000e+00,6.69368e-02,1,1.34400e+01,2.00000e+00,3.44000e+00,3.58735e-20
1.08596e+00,1.87286e-02,-1.89471e-05,3.88994e-03,3.09782e-05,-6.79752e-05,2.36580e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.47719e+00,0.00000e+00,6.69368e-02,1,1.34600e+01,2.00000e+00,3.46000e+00,3.59294e-20
1.08579e+00,1.87174e-02,-1.60921e-05,3.80730e-03,2.31902e-06,-5.06110e-05,2.30182e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.48372e+00,0.00000e+00,6.69368e-02,1,1.34800e+01,2.00000e+00,3.48000e+00,3.59853e-20
1.08562e+00,1.87061e-02,-1.32371e-05,3.72465e-03,-2.63402e-05,-3.32469e-05,2.23785e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.49024e+00,0.00000e+00,6.69368e-02,1,1.35000e+01,2.00000e+00,3.50000e+00,3.60413e-20
1.08496e+00,1.85915e-02,-1.21601e-05,3.59589e-03,-2.57484e-05,-2.87053e-05,2.22666e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.51917e+00,0.00000e+00,7.18104e-02,1,1.35200e+01,2.00000e+00,3.52000e+00,3.60972e-20
1.08423e+00,1.84618e-02,-1.13438e-05,3.46035e-03,-2.08690e-05,-2.60440e-05,2.22323e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.55140e+00,0.00000e+00,7.18104e-02,1,1.35400e+01,2.00000e+00,3.54000e+00,3.61531e-20
1.08350e+00,1.83320e-02,-1.05275e-05,3.32482e-03,-1.59895e-05,-2.33827e-05,2.21980e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.58363e+00,0.00000e+00,7.18104e-02,1,1.35600e+01,2.00000e+00,3.56000e+00,3.62090e-20
1.08276e+00,1.82023e-02,-9.71118e-06,3.18928e-03,-1.11101e-05,-2.07214e-05,2.21637e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.61586e+00,0.00000e+00,7.18104e-02,1,1.35800e+01,2.00000e+00,3.58000e+00,3.62649e-20
1.08203e+00,1.80725e-02,-8.89488e-06,3.05374e-03,-6.23070e-06,-1.80601e-05,2.21294e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.64809e+00,0.00000e+00,7.18104e-02,1,1.36000e+01,2.00000e+00,3.60000e+00,3.63208e-20
1.08129e+00,1.79757e-02,-8.18439e-06,2.93228e-03,-1.72586e-06,-1.55403e-05,2.21286e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.68057e+00,0.00000e+00,7.18104e-02,1,1.36200e+01,2.00000e+00,3.62000e+00,3.63767e-20
1.08054e+00,1.79337e-02,-7.65030e-06,2.83427e-03,2.15448e-06,-1.32562e-05,2.21837e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.71347e+00,0.00000e+00,7.18104e-02,1,1.36400e+01,2.00000e+00,3.64000e+00,3.64326e-20
1.07978e+00,1.78918e-02,-7.11622e-06,2.73626e-03,6.03477e-06,-1.09721e-05,2.22388e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.74637e+00,0.00000e+00,7.18104e-02,1,1.36600e+01,2.00000e+00,3.66000e+00,3.64885e-20
1.07903e+00,1.78498e-02,-6.58214e-06,2.63826e-03,9.91507e-06,-8.68808e-06,2.22939e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.77926e+00,0.00000e+00,7.18104e-02,1,1.36800e+01,2.00000e+00,3.68000e+00,3.65444e-20
1.07828e+00,1.78079e-02,-6.04806e-06,2.54025e-03,1.37954e-05,-6.40402e-06,2.23490e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.81216e+00,0.00000e+00,7.18104e-02,1,1.37000e+01,2.00000e+00,3.70000e+00,3.66003e-20
1.07752e+00,1.77659e-02,-5.51398e-06,2.44224e-03,1.76757e-05,-4.11996e-06,2.24041e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.84506e+00,0.00000e+00,7.18104e-02,1,1.37200e+01,2.00000e+00,3.72000e+00,3.66562e-20
1.07677e+00,1.77240e-02,-4.97990e-06,2.34423e-03,2.15560e-05,-1.83591e-06,2.24592e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.87796e+00,0.00000e+00,7.18104e-02,1,1.37400e+01,2.00000e+00,3.74000e+00,3.67121e-20
1.07648e+00,1.76974e-02,-4.80810e-06,2.31681e-03,2.23699e-05,-1.17048e-06,2.24669e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.89149e+00,0.00000e+00,7.93648e-02,1,1.37600e+01,2.00000e+00,3.76000e+00,3.67680e-20
1.07635e+00,1.76764e-02,-4.76625e-06,2.31491e-03,2.20741e-05,-1.08822e-06,2.24575e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.89803e+00,0.00000e+00,7.93648e-02,1,1.37800e+01,2.00000e+00,3.78000e+00,3.68239e-20
1.07623e+00,1.76554e-02,-4.72439e-06,2.31300e-03,2.17782e-05,-1.00596e-06,2.24481e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.90456e+00,0.00000e+00,7.93648e-02,1,1.38000e+01,2.00000e+00,3.80000e+00,3.68798e-20
1.07610e+00,1.76344e-02,-4.68253e-06,2.31110e-03,2.14823e-05,-9.23697e-07,2.24387e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.91110e+00,0.00000e+00,7.93648e-02,1,1.38200e+01,2.00000e+00,3.82000e+00,3.69357e-20
1.07598e+00,1.76134e-02,-4.64068e-06,2.30919e-03,2.11864e-05,-8.41435e-07,2.24293e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.91764e+00,0.00000e+00,7.93648e-02,1,1.38400e+01,2.00000e+00,3.84000e+00,3.69916e-20
1.07586e+00,1.75924e-02,-4.59882e-06,2.30729e-03,2.08906e-05,-7.59174e-07,2.24199e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.92417e+00,0.00000e+00,7.93648e-02,1,1.38600e+01,2.00000e+00,3.86000e+00,3.70475e-20
1.07573e+00,1.75714e-02,-4.55696e-06,2.30538e-03,2.05947e-05,-6.76911e-07,2.24105e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.93071e+00,0.00000e+00,7.93648e-02,1,1.38800e+01,2.00000e+00,3.88000e+00,3.71034e-20
1.07561e+00,1.75505e-02,-4.51510e-06,2.30347e-03,2.02988e-05,-5.94650e-07,2.24011e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.93724e+00,0.00000e+00,7.93648e-02,1,1.39000e+01,2.00000e+00,3.90000e+00,3.71593e-20
1.07548e+00,1.75295e-02,-4.47325e-06,2.30157e-03,2.00030e-05,-5.12388e-07,2.23916e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.94378e+00,0.00000e+00,7.93648e-02,1,1.39200e+01,2.00000e+00,3.92000e+00,3.72152e-20
1.07536e+00,1.75085e-02,-4.43139e-06,2.29966e-03,1.97071e-05,-4.30126e-07,2.23822e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.95031e+00,0.00000e+00,7.93648e-02,1,1.39400e+01,2.00000e+00,3.94000e+00,3.72711e-20
1.07523e+00,1.74875e-02,-4.38953e-06,2.29776e-03,1.94112e-05,-3.47865e-07,2.23728e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.95685e+00,0.00000e+00,7.93648e-02,1,1.39600e+01,2.00000e+00,3.96000e+00,3.73270e-20
1.07511e+00,1.74665e-02,-4.34768e-06,2.29585e-03,1.91154e-05,-2.65603e-07,2.23634e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.96339e+00,0.00000e+00,7.93648e-02,1,1.39800e+01,2.00000e+00,3.98000e+00,3.73830e-20
1.07498e+00,1.74455e-02,-4.30582e-06,2.29395e-03,1.88195e-05,-1.83341e-07,2.23540e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.96992e+00,0.00000e+00,7.93648e-02,1,1.40000e+01,2.00000e+00,4.00000e+00,3.74389e-20
1.07486e+00,1.74245e-02,-4.26396e-06,2.29204e-03,1.85236e-05,-1.01080e-07,2.23446e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.97646e+00,0.00000e+00,7.93648e-02,1,1.40200e+01,2.00000e+00,4.02000e+00,3.74948e-20
1.07471e+00,1.73950e-02,-4.21766e-06,2.29189e-03,1.81569e-05,-1.10227e-08,2.23609e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.98400e+00,0.00000e+00,7.93648e-02,1,1.40400e+01,2.00000e+00,4.04000e+00,3.75507e-20
1.07454e+00,1.73533e-02,-4.16501e-06,2.29423e-03,1.76891e-05,9.01509e-08,2.24137e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.99297e+00,0.00000e+00,7.93648e-02,1,1.40600e+01,2.00000e+00,4.06000e+00,3.76066e-20
1.07436e+00,1.73117e-02,-4.11236e-06,2.29657e-03,1.72213e-05,1.91325e-07,2.24666e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.00194e+00,0.00000e+00,7.93648e-02,1,1.40800e+01,2.00000e+00,4.08000e+00,3.76625e-20
1.07418e+00,1.72700e-02,-4.05971e-06,2.29892e-03,1.67535e-05,2.92498e-07,2.25195e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.01091e+00,0.00000e+00,7.93648e-02,1,1.41000e+01,2.00000e+00,4.10000e+00,3.77184e-20
1.07400e+00,1.72283e-02,-4.00706e-06,2.30126e-03,1.62857e-05,3.93672e-07,2.25723e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.01988e+00,0.00000e+00,7.93648e-02,1,1.41200e+01,2.00000e+00,4.12000e+00,3.77743e-20
1.07382e+00,1.71867e-02,-3.95441e-06,2.30360e-03,1.58180e-05,4.94845e-07,2.26252e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.02885e+00,0.00000e+00,7.93648e-02,1,1.41400e+01,2.00000e+00,4.14000e+00,3.78302e-20
1.07364e+00,1.71450e-02,-3.90176e-06,2.30595e-03,1.53502e-05,5.96019e-07,2.26781e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.03782e+00,0.00000e+00,7.93648e-02,1,1.41600e+01,2.00000e+00,4.16000e+00,3.78861e-20
1.07346e+00,1.71033e-02,-3.84911e-06,2.30829e-03,1.48824e-05,6.97193e-07,2.27309e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.04678e+00,0.00000e+00,7.93648e-02,1,1.41800e+01,2.00000e+00,4.18000e+00,3.79420e-20
1.07329e+00,1.70617e-02,-3.79646e-06,2.31063e-03,1.44146e-05,7.98366e-07,2.27838e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.05576e+00,0.00000e+00,7.93648e-02,1,1.42000e+01,2.00000e+00,4.20000e+00,3.79979e-20
1.07311e+00,1.70200e-02,-3.74381e-06,2.31298e-03,1.39468e-05,8.99540e-07,2.28366e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.06472e+00,0.00000e+00,7.93648e-02,1,1.42200e+01,2.00000e+00,4.22000e+00,3.80538e-20
1.07285e+00,1.69705e-02,-3.63910e-06,2.30575e-03,1.35215e-05,9.56465e-07,2.27838e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.08092e+00,0.00000e+00,8.62731e-02,1,1.42400e+01,2.00000e+00,4.24000e+00,3.81097e-20
1.07251e+00,1.69123e-02,-3.51359e-06,2.28819e-03,1.30795e-05,9.49144e-07,2.26169e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.10496e+00,0.00000e+00,8.62731e-02,1,1.42600e+01,2.00000e+00,4.26000e+00,3.81656e-20
1.07216e+00,1.68542e-02,-3.38809e-06,2.27064e-03,1.26375e-05,9.41823e-07,2.24500e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.12900e+00,0.00000e+00,8.62731e-02,1,1.42800e+01,2.00000e+00,4.28000e+00,3.82215e-20
1.07182e+00,1.67960e-02,-3.26259e-06,2.25309e-03,1.21955e-05,9.34502e-07,2.22832e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.15305e+00,0.00000e+00,8.62731e-02,1,1.43000e+01,2.00000e+00,4.30000e+00,3.82774e-20
1.07147e+00,1.67378e-02,-3.13708e-06,2.23553e-03,1.17535e-05,9.27181e-07,2.21163e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.17709e+00,0.00000e+00,8.62731e-02,1,1.43200e+01,2.00000e+00,4.32000e+00,3.83333e-20
1.07113e+00,1.66797e-02,-3.01158e-06,2.21798e-03,1.13116e-05,9.19859e-07,2.19494e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.20113e+00,0.00000e+00,8.62731e-02,1,1.43400e+01,2.00000e+00,4.34000e+00,3.83892e-20
1.07078e+00,1.66215e-02,-2.88608e-06,2.20043e-03,1.08696e-05,9.12538e-07,2.17825e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.22517e+00,0.00000e+00,8.62731e-02,1,1.43600e+01,2.00000e+00,4.36000e+00,3.84451e-20
1.07044e+00,1.65634e-02,-2.76058e-06,2.18287e-03,1.04276e-05,9.05217e-07,2.16157e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.24921e+00,0.00000e+00,8.62731e-02,1,1.43800e+01,2.00000e+00,4.38000e+00,3.85010e-20
1.07009e+00,1.65052e-02,-2.63507e-06,2.16532e-03,9.98565e-06,8.97896e-07,2.14488e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.27325e+00,0.00000e+00,8.62731e-02,1,1.44000e+01,2.00000e+00,4.40000e+00,3.85569e-20
1.06975e+00,1.64471e-02,-2.50957e-06,2.14777e-03,9.54367e-06,8.90575e-07,2.12819e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.29729e+00,0.00000e+00,8.62731e-02,1,1.44200e+01,2.00000e+00,4.42000e+00,3.86128e-20
1.06940e+00,1.63889e-02,-2.38407e-06,2.13021e-03,9.10170e-06,8.83254e-07,2.11150e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.32133e+00,0.00000e+00,8.62731e-02,1,1.44400e+01,2.00000e+00,4.44000e+00,3.86687e-20
1.06906e+00,1.63308e-02,-2.25857e-06,2.11266e-03,8.65972e-06,8.75933e-07,2.09481e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.34538e+00,0.00000e+00,8.62731e-02,1,1.44600e+01,2.00000e+00,4.46000e+00,3.87247e-20
1.06871e+00,1.62726e-02,-2.13306e-06,2.09510e-03,8.21775e-06,8.68612e-07,2.07813e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.36942e+00,0.00000e+00,8.62731e-02,1,1.44800e+01,2.00000e+00,4.48000e+00,3.87806e-20
1.06837e+00,1.62145e-02,-2.00756e-06,2.07755e-03,7.77577e-06,8.61291e-07,2.06144e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.39346e+00,0.00000e+00,8.62731e-02,1,1.45000e+01,2.00000e+00,4.50000e+00,3.88365e-20
1.06803e+00,1.61563e-02,-1.88206e-06,2.06000e-03,7.33380e-06,8.53970e-07,2.04475e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.41750e+00,0.00000e+00,8.62731e-02,1,1.45200e+01,2.00000e+00,4.52000e+00,3.88924e-20
1.06768e+00,1.60981e-02,-1.75656e-06,2.04244e-03,6.89182e-06,8.46649e-07,2.02806e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.44154e+00,0.00000e+00,8.62731e-02,1,1.45400e+01,2.00000e+00,4.54000e+00,3.89483e-20
1.06734e+00,1.60400e-02,-1.63105e-06,2.02489e-03,6.44985e-06,8.39327e-07,2.01138e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.46558e+00,0.00000e+00,8.62731e-02,1,1.45600e+01,2.00000e+00,4.56000e+00,3.90042e-20
1.06699e+00,1.59818e-02,-1.50555e-06,2.00734e-03,6.00787e-06,8.32006e-07,1.99469e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.48962e+00,0.00000e+00,8.62731e-02,1,1.45800e+01,2.00000e+00,4.58000e+00,3.90601e-20
1.06665e+00,1.59237e-02,-1.38005e-06,1.98978e-03,5.56590e-06,8.24685e-07,1.97800e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.51366e+00,0.00000e+00,8.62731e-02,1,1.46000e+01,2.00000e+00,4.60000e+00,3.91160e-20
1.06630e+00,1.58655e-02,-1.25455e-06,1.97223e-03,5.12392e-06,8.17364e-07,1.96131e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.53771e+00,0.00000e+00,8.62731e-02,1,1.46200e+01,2.00000e+00,4.62000e+00,3.91719e-20
1.06596e+00,1.57808e-02,-1.12973e-06,1.96227e-03,4.69617e-06,8.07267e-07,1.95231e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.56155e+00,0.00000e+00,8.62731e-02,1,1.46400e+01,2.00000e+00,4.64000e+00,3.92278e-20
1.06563e+00,1.56580e-02,-1.00588e-06,1.96316e-03,4.28871e-06,7.93207e-07,1.95426e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.58511e+00,0.00000e+00,8.62731e-02,1,1.46600e+01,2.00000e+00,4.66000e+00,3.92837e-20
1.06530e+00,1.55353e-02,-8.82029e-07,1.96405e-03,3.88126e-06,7.79148e-07,1.95621e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.60868e+00,0.00000e+00,8.62731e-02,1,1.46800e+01,2.00000e+00,4.68000e+00,3.93396e-20
